checking_status,duration,credit_history,credit_amount,savings_status,employment,personal_status,residence_since,property_magnitude,age,other_payment_plans,existing_credits,num_dependents,own_telephone,foreign_worker,installment_commitment,0,1,2,3,4,5,6,7,8,9,10,class
4,10,2,14,1,3,2,4,3,64,3,1,1,2,1,2,-0.2628308015499711,-0.11349692037636137,-0.8298155164304968,-0.4904591015450739,-0.09581097197403848,0.05318581819055731,-0.06064753621296344,-0.16589990912569982,-0.05188726870347996,-0.01992332264844729,-0.006684367091115374,1
2,12,2,6,1,2,4,1,1,26,1,1,1,1,1,4,0.4087356412707374,-0.9315877759421017,0.9230562442934293,-0.23773129268528348,-0.5358909617374111,0.6176117511999929,0.3373395523968244,0.7248912713529588,-0.06102748678821636,-0.018119967292683496,-0.5274828322576615,1
1,12,2,12,5,3,2,4,2,23,1,1,1,2,1,4,-0.13419886431969663,1.0905121744140103,0.21580483794830208,-0.08939539687279113,-0.20048735819294952,-0.27433871723351694,-0.2962573800898674,0.030307293438553987,0.014685316347748745,1.003156188423083,-0.040248284053437264,1
4,12,2,7,1,3,3,2,1,30,1,2,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
4,24,3,30,5,3,3,4,1,32,3,2,2,2,1,4,-0.45862042557176036,-0.14819988099427167,-0.3273945966500431,0.20930988906851228,0.09214709851528018,-0.47493329828223924,-0.4258458830291415,0.47667875245002506,0.5266496841067367,-0.16434096270096757,-0.00976087677341164,1
4,15,2,47,1,3,3,2,3,30,3,1,1,2,1,3,-0.41861422406467536,-0.026465158008020725,-0.28223150618072174,0.19091135800206374,0.3512366183881689,-0.31123310722727465,-0.09999189667132741,0.37790884725849627,-0.8001061831642385,-0.0909658142424997,0.05882648560055734,1
4,36,0,26,1,3,3,2,3,27,3,2,1,1,1,4,-0.4627844164112164,-0.1388150641545619,-0.2855955731505971,0.11619730975859173,0.04523728180626318,-0.190218217903606,-0.0426857749977783,0.11980293151115262,-0.061893699911199675,0.20835706066466628,0.03061214194657874,1
2,48,2,110,4,4,3,2,4,27,1,2,1,2,1,1,-0.7444054484158965,-0.395784459268143,0.5212092252893602,-0.2516656000225026,-0.08104590528983222,0.7949788882226049,0.13857178971613013,0.5177792426256763,0.08784496550968884,0.038860986315878476,0.8338437261427173,0
1,12,2,79,1,5,3,4,4,53,3,1,1,2,1,4,0.8253300017576911,0.6658179228363077,0.09807179463286866,0.7706897093210006,0.7436779350872347,0.34700191791781154,0.7130225961603864,-0.3974674434884249,0.4565121309092326,-0.19517475921878766,-0.13365589730796645,0
4,9,2,15,1,4,3,2,3,22,3,1,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,0
1,24,2,31,1,2,3,1,4,22,1,1,1,1,1,4,-0.20611603877670231,0.9201678454244374,-0.10572759692153735,0.5435357774356936,0.08123922375655529,-0.08288776147015287,0.985793114544488,-0.18052888687616403,0.3162440561271383,-0.24058513964150194,-0.060824083323235675,1
3,36,2,42,1,3,3,2,3,26,3,1,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,0
4,9,2,25,3,5,3,4,4,51,3,1,1,1,1,2,1.2008716062326974,0.3089596335438837,-0.21494059943718785,-0.6623395040760744,-0.16786643345100155,-0.3411921917741212,0.9239151045169656,-0.01779363781819594,0.20949406701160603,-0.23816186419050336,-0.004135933419880314,1
4,12,2,21,2,4,3,1,4,35,3,1,1,1,1,3,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
2,18,2,9,1,3,4,2,1,25,3,1,1,1,1,4,0.4087356412707374,-0.9315877759421017,0.9230562442934293,-0.23773129268528348,-0.5358909617374111,0.6176117511999929,0.3373395523968244,0.7248912713529588,-0.06102748678821636,-0.018119967292683496,-0.5274828322576615,1
4,4,4,15,1,4,3,1,1,42,3,3,2,1,1,2,0.4472478013952295,-0.8951426270121936,0.7718431488116276,-0.1368199699569121,-0.2853590529141299,-0.26324659954026325,0.1638733825789904,-0.14075607871923176,-0.07397393832243226,-0.06001239878239156,0.05582119526118916,1
1,24,2,18,1,1,3,2,3,30,2,1,2,1,1,4,0.303315686677883,-0.6535978410201625,0.6225496758644238,0.02093150799737244,0.7710449073721007,0.3800842858470274,-0.2807113413691158,-0.4266465835772168,0.1321815751466882,0.017664289807324457,-0.044791695716516755,0
2,6,2,146,5,1,3,2,2,23,3,1,1,2,1,1,0.5154347835897485,-0.3587963800359892,-0.6639263064663824,-0.4211188501097972,0.0033374026506539645,0.1378092576092782,-0.10113202125253357,-0.22137830062305308,0.005286541238932743,0.013194601679763603,0.08522864949569477,0
2,21,2,28,2,5,1,2,3,61,1,2,1,1,1,4,1.036170330710698,0.5414692361950976,0.5242721775347686,0.0673971562782036,-0.5970745702354816,-0.6780177685885369,-0.5740590749299552,0.45665423288434603,0.4702746533742822,-0.18498032829066777,0.002900265242407559,0
4,12,4,13,1,3,2,2,2,35,3,2,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
1,30,2,25,1,5,3,3,2,39,3,1,2,1,1,1,-0.7666425139810024,-0.4356930673619409,0.5699633797918192,-0.30713374661630594,-0.1419257127818599,0.8310529571993192,0.1655253468328198,0.6559393231072346,0.004859951898809841,0.014146340874318236,-0.5552639092506366,1
1,24,2,9,5,5,2,2,3,29,1,1,1,1,1,4,-0.2628308015499711,-0.11349692037636137,-0.8298155164304968,-0.4904591015450739,-0.09581097197403848,0.05318581819055731,-0.06064753621296344,-0.16589990912569982,-0.05188726870347996,-0.01992332264844729,-0.006684367091115374,0
4,6,2,16,1,4,3,2,2,51,3,1,2,1,1,3,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
1,48,0,46,1,5,3,4,4,24,3,2,2,1,1,3,-0.13028997153374688,0.8918861044923853,-0.020449453689022675,-0.05037149845995924,0.6731464058667572,-0.49216991119262693,0.7127565384945971,0.457063170320276,-0.4728374087621264,-0.2769380476175541,0.03359384227881726,0
4,12,4,12,1,3,2,2,1,27,3,2,1,1,1,3,-0.45862042557176036,-0.14819988099427167,-0.3273945966500431,0.20930988906851228,0.09214709851528018,-0.47493329828223924,-0.4258458830291415,0.47667875245002506,0.5266496841067367,-0.16434096270096757,-0.00976087677341164,1
4,12,1,34,3,3,2,3,1,35,3,1,2,1,1,4,0.7185139550654132,-0.6372808858115554,0.07254886187141517,0.18361237476204773,-0.3450200885327286,-0.39482755238714057,0.10518728845833618,0.146992028269598,-0.12958244035903047,0.1264960016479788,0.051167122213574716,1
4,24,2,13,1,4,3,1,1,25,3,1,1,2,1,4,-0.45862042557176036,-0.14819988099427167,-0.3273945966500431,0.20930988906851228,0.09214709851528018,-0.47493329828223924,-0.4258458830291415,0.47667875245002506,0.5266496841067367,-0.16434096270096757,-0.00976087677341164,1
4,12,4,7,1,5,3,4,1,52,3,3,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
4,6,0,12,2,3,3,1,4,35,1,1,1,1,2,4,0.05658179948074723,1.0720669053931686,-0.33124160674729497,-0.701774288266405,-0.39106739176924904,0.06354255388358589,-0.3806749336777816,-0.254876376937103,-0.0423748607489083,-0.008296380071145736,-0.02180430206827131,1
3,24,2,19,1,3,3,2,1,26,3,1,1,1,1,2,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
4,18,2,4,1,1,2,4,1,22,3,1,1,1,1,3,-0.42499284738517823,0.7897793665013869,1.0197831349725621,-0.46298078674383375,-0.3763023250850428,0.8053356239156334,-0.18145560774868807,0.4288027748142732,0.0973573734642605,0.05048792889318004,0.8187237911655614,0
1,6,4,7,4,4,2,4,1,39,3,2,1,2,1,3,0.9125473537017688,-0.6093916289565222,-0.47672265192888674,-0.4210566476140514,-0.4897762209295897,-0.1602553878087689,0.11116666935104118,-0.09694796087997563,-0.11777470739050616,-0.05218963081544902,0.02109670990185976,1
3,12,2,23,1,3,2,2,3,46,3,1,1,1,1,1,0.680937863944109,-0.49407812565612935,-0.014416784911626478,0.8542210878287392,-0.6346358126775842,-0.11539216350412679,0.34485888494256817,-0.19073126169221957,-0.0769121569620001,-0.08687921443344933,-0.0078103630085204715,1
2,30,2,22,1,3,2,2,4,24,1,1,1,1,1,4,-0.3013429616744632,-0.14994206930626958,-0.6786024209486953,-0.5913704242734452,-0.34634288079731973,0.9340441689308135,0.11281863360487059,0.6997474409464907,-0.03894081716926405,0.02196910884126077,-0.589988394609966,0
4,24,3,42,2,3,3,3,2,35,3,2,1,1,1,2,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
2,9,2,20,5,4,3,1,3,24,3,1,1,2,1,2,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
2,60,3,74,5,3,3,1,1,27,3,1,1,1,1,1,0.4472478013952295,-0.8951426270121936,0.7718431488116276,-0.1368199699569121,-0.2853590529141299,-0.26324659954026325,0.1638733825789904,-0.14075607871923176,-0.07397393832243226,-0.06001239878239156,0.05582119526118916,1
4,24,4,27,1,3,3,2,1,35,3,2,1,1,1,4,0.4472478013952295,-0.8951426270121936,0.7718431488116276,-0.1368199699569121,-0.2853590529141299,-0.26324659954026325,0.1638733825789904,-0.14075607871923176,-0.07397393832243226,-0.06001239878239156,0.05582119526118916,1
1,12,1,21,1,3,1,1,4,29,3,1,1,1,1,4,-0.43980610132558184,0.5191033440683731,0.6805323368017167,-0.44750528034995757,0.4305159835200095,-0.23074219750628933,0.8048076121809103,-0.13055370390317628,0.31918227476670613,-0.21371832399044416,0.002807474946473949,0
4,15,2,38,2,2,2,4,3,23,3,1,1,2,1,1,-0.41861422406467536,-0.026465158008020725,-0.28223150618072174,0.19091135800206374,0.3512366183881689,-0.31123310722727465,-0.09999189667132741,0.37790884725849627,-0.8001061831642385,-0.0909658142424997,0.05882648560055734,1
4,11,4,12,2,1,2,4,1,57,3,3,1,1,1,4,0.4472478013952295,-0.8951426270121936,0.7718431488116276,-0.1368199699569121,-0.2853590529141299,-0.26324659954026325,0.1638733825789904,-0.14075607871923176,-0.07397393832243226,-0.06001239878239156,0.05582119526118916,1
1,12,2,17,1,3,3,2,1,27,3,1,1,1,1,2,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
1,24,2,16,1,5,2,4,3,55,3,1,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
1,18,4,53,1,5,3,4,4,36,3,3,1,2,1,2,1.0569394915153507,0.5505044195359149,-0.36423407238439176,-0.50458802612179,0.8885375268352291,0.3021386936131695,0.47933038056885946,-0.303684142676181,0.41564958048072653,-0.16048517560078734,-0.10474882439758623,1
4,12,4,27,1,5,2,4,4,57,1,3,1,1,1,2,1.0100909424322535,0.32740490256472526,0.3321058452584093,-0.04996061268246055,0.02271360012529794,-0.6790734628912241,1.00833265810488,0.26739003255746113,0.26655424410826306,0.7732907043037257,-0.022579915405046256,1
4,10,4,12,1,5,3,4,1,32,3,2,2,1,2,3,0.9125473537017688,-0.6093916289565222,-0.47672265192888674,-0.4210566476140514,-0.4897762209295897,-0.1602553878087689,0.11116666935104118,-0.09694796087997563,-0.11777470739050616,-0.05218963081544902,0.02109670990185976,1
2,15,2,8,1,5,3,3,3,37,3,1,2,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,0
4,36,4,63,5,5,3,4,1,36,3,2,1,1,1,4,-0.45862042557176036,-0.14819988099427167,-0.3273945966500431,0.20930988906851228,0.09214709851528018,-0.47493329828223924,-0.4258458830291415,0.47667875245002506,0.5266496841067367,-0.16434096270096757,-0.00976087677341164,1
4,24,2,15,1,2,2,3,3,38,2,1,1,2,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
1,14,2,90,1,5,1,4,2,45,3,1,1,2,2,1,0.7686152389844223,-0.36784684296449105,-0.6260161248760906,-0.26330516965976686,0.566627739356641,0.48307549757852175,-0.33341805459706503,-0.38283846573796065,0.08838080607861434,0.025487057774266998,-0.07951618107584615,0
4,24,2,10,5,5,3,2,3,25,3,2,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
4,18,2,27,5,4,3,3,2,32,3,1,1,1,2,4,-0.2628308015499711,-0.11349692037636137,-0.8298155164304968,-0.4904591015450739,-0.09581097197403848,0.05318581819055731,-0.06064753621296344,-0.16589990912569982,-0.05188726870347996,-0.01992332264844729,-0.006684367091115374,1
4,12,4,14,3,4,2,4,3,37,3,1,1,2,1,3,-0.17502769027691242,1.1873804086935615,0.1310642602699654,0.5735034471763856,-0.5359269835172435,0.10840577818822801,-0.14698271808625465,-0.348659677749347,-0.00151231032040224,-0.042985963689146034,-0.050711374978651545,1
2,48,1,122,5,1,3,4,4,36,3,1,1,2,1,4,1.0406643969559646,0.5539678786998047,-0.2617751314050492,-0.5500312022563579,0.6988854255039756,1.1469229753767114,0.6258429932700038,0.42380312691445143,0.5115810456258215,-0.09387809866951903,0.7010547834769172,1
2,48,2,31,1,4,3,4,1,28,3,2,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,0
1,30,2,120,1,2,1,1,4,34,3,1,1,2,1,1,0.7125937388405235,-0.6347097727347227,0.06749729135101283,0.1855997636896142,-0.34872796714928805,-0.4036594239029322,0.12912843056622633,0.1887548797568768,-0.12778113859822587,0.17609075249766454,0.058393218939553876,0
4,9,2,27,1,3,3,2,1,32,3,1,2,1,1,1,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
4,18,4,24,1,3,2,2,3,26,3,2,1,1,1,2,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,1
1,12,2,13,5,5,1,4,2,49,3,1,1,2,1,2,0.680937863944109,-0.49407812565612935,-0.014416784911626478,0.8542210878287392,-0.6346358126775842,-0.11539216350412679,0.34485888494256817,-0.19073126169221957,-0.0769121569620001,-0.08687921443344933,-0.0078103630085204715,1
4,6,2,46,1,2,2,4,2,32,3,1,1,1,1,1,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,0
4,24,2,19,2,3,3,4,3,29,3,1,1,2,1,4,0.6227282877086014,0.5319659847493675,1.1211235855476254,-0.1903836787239587,0.47578848757689024,0.390441021540056,-0.600738738833934,-0.51562305138862,0.14169398310125988,0.029291232384626,-0.059911630693672696,1
4,15,4,34,4,5,3,4,4,23,3,2,1,2,1,3,-0.099201623033957,1.1590986677615094,0.21634240350248007,-0.020403828719267377,0.055980198592958295,-0.30087637153424607,-0.4200192941361456,0.2889323794470931,-0.7905937752096669,-0.07933887166519815,0.04370655062340139,1
4,12,2,16,1,3,3,2,1,50,3,1,1,1,1,4,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
3,18,1,14,5,4,3,4,3,49,1,1,1,1,1,4,0.4472478013952295,-0.8951426270121936,0.7718431488116276,-0.1368199699569121,-0.2853590529141299,-0.26324659954026325,0.1638733825789904,-0.14075607871923176,-0.07397393832243226,-0.06001239878239156,0.05582119526118916,1
4,15,4,15,5,5,3,4,2,63,3,1,1,1,1,4,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
2,24,4,39,2,2,1,2,3,37,3,1,1,2,1,4,-0.2628308015499711,-0.11349692037636137,-0.8298155164304968,-0.4904591015450739,-0.09581097197403848,0.05318581819055731,-0.06064753621296344,-0.16589990912569982,-0.05188726870347996,-0.01992332264844729,-0.006684367091115374,1
1,47,2,107,1,2,2,1,1,35,3,1,1,2,1,1,0.9125473537017688,-0.6093916289565222,-0.47672265192888674,-0.4210566476140514,-0.4897762209295897,-0.1602553878087689,0.11116666935104118,-0.09694796087997563,-0.11777470739050616,-0.05218963081544902,0.02109670990185976,1
1,48,2,48,1,4,3,3,2,26,3,1,2,1,1,4,-0.41861422406467536,-0.026465158008020725,-0.28223150618072174,0.19091135800206374,0.3512366183881689,-0.31123310722727465,-0.09999189667132741,0.37790884725849627,-0.8001061831642385,-0.0909658142424997,0.05882648560055734,1
2,48,3,76,2,1,3,4,4,31,3,1,1,2,1,2,0.8736536488355311,0.5280138833317971,0.1878409390538671,0.10496319556910481,1.075682948400856,0.12889382975561695,0.4849470622597959,-0.03684577340818136,0.4403571814758306,0.031172102730267503,-0.01298400589700092,1
2,12,2,11,1,3,2,4,1,49,3,2,1,2,1,4,-0.7666425139810024,-0.4356930673619409,0.5699633797918192,-0.30713374661630594,-0.1419257127818599,0.8310529571993192,0.1655253468328198,0.6559393231072346,0.004859951898809841,0.014146340874318236,-0.5552639092506366,1
1,24,3,10,1,2,4,4,1,48,2,1,1,1,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,0
4,12,2,11,1,3,4,2,1,26,3,1,1,2,2,2,-0.45862042557176036,-0.14819988099427167,-0.3273945966500431,0.20930988906851228,0.09214709851528018,-0.47493329828223924,-0.4258458830291415,0.47667875245002506,0.5266496841067367,-0.16434096270096757,-0.00976087677341164,1
2,36,2,94,1,2,4,4,3,28,3,1,1,2,1,1,0.9322444175004365,0.9047487451733797,0.42014179505688604,0.2067501031660396,0.7184189099236377,0.12901330785371842,-0.6927898125202472,0.07199382283483227,-0.6503257004275725,-0.03392849124248386,-0.02912526336132939,0
1,24,4,64,1,5,2,4,4,44,3,2,2,2,1,2,0.9011560690006465,0.6375361819042555,0.18334993786538337,0.17678243342534775,1.3355851171974369,-0.06228023180466252,0.43998602011049553,0.2401246137080152,-0.3325693339800321,-0.23152766719483975,-0.03923797170591352,1
3,42,4,48,1,5,3,4,4,56,3,1,1,1,1,4,-0.13028997153374688,0.8918861044923853,-0.020449453689022675,-0.05037149845995924,0.6731464058667572,-0.49216991119262693,0.7127565384945971,0.457063170320276,-0.4728374087621264,-0.2769380476175541,0.03359384227881726,1
4,48,4,76,5,5,1,2,3,46,1,2,2,1,1,4,0.5728256149626331,-0.40254980358240133,-0.1235952050956371,0.4364638209538193,0.7545858098459596,-0.04504361889427483,-0.6986164014132431,0.2597401958377642,0.6669177588888311,-0.11893058227825327,-0.08259269075814242,1
2,48,2,100,1,2,2,2,3,26,3,1,1,2,1,1,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,0
4,12,2,47,5,2,2,4,3,20,3,1,1,1,1,1,-0.099201623033957,1.1590986677615094,0.21634240350248007,-0.020403828719267377,0.055980198592958295,-0.30087637153424607,-0.4200192941361456,0.2889323794470931,-0.7905937752096669,-0.07933887166519815,0.04370655062340139,1
4,10,2,13,5,5,3,2,2,45,3,1,1,1,2,4,0.8962722591423825,-0.6059281697926324,-0.37426371094954414,-0.46649982374861937,-0.6794283222608433,0.6845288939547729,0.2576792820521855,0.6305393087106568,-0.02184324224541123,0.014417446115819287,0.8269003177763631,1
4,18,2,25,1,3,3,4,1,43,3,1,1,2,1,3,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
2,21,4,27,4,4,3,2,3,32,3,2,1,2,1,3,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
4,6,2,7,1,1,2,4,1,54,3,1,1,2,1,1,0.5154347835897485,-0.3587963800359892,-0.6639263064663824,-0.4211188501097972,0.0033374026506539645,0.1378092576092782,-0.10113202125253357,-0.22137830062305308,0.005286541238932743,0.013194601679763603,0.08522864949569477,1
2,36,0,38,1,3,2,1,3,42,3,1,1,2,1,4,-0.7281303538565103,-0.3992479184320328,0.41875028431001765,-0.20622242388793455,0.10860619604142138,-0.049805393540937035,-0.007940822985014237,-0.20970802696495597,-0.008086499635406067,-0.027746090615389827,0.028040118268214023,0
3,24,4,13,5,4,3,2,1,37,1,2,2,1,1,4,0.9125473537017688,-0.6093916289565222,-0.47672265192888674,-0.4210566476140514,-0.4897762209295897,-0.1602553878087689,0.11116666935104118,-0.09694796087997563,-0.11777470739050616,-0.05218963081544902,0.02109670990185976,0
1,10,4,10,1,4,3,3,2,49,3,2,1,2,1,4,-0.2791058961093573,-0.11003346121247164,-0.7273565754511542,-0.5359022776796418,-0.2854630733052921,0.8979700999540992,0.08586507648818091,0.5615873604649325,0.044044196441614974,0.046683754282821024,0.7991192407833879,1
4,48,4,101,3,3,3,2,4,44,1,1,1,1,1,2,0.025493450980957354,0.8048543421240446,-0.5680334639387977,-0.731741958007097,0.2260988155045497,-0.127750985774795,0.7521008989529611,-0.08674558606392012,0.27538150569863223,-0.20589555602350162,-0.03191701041285545,0
4,6,2,15,4,3,1,2,1,33,3,1,1,1,1,4,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
4,30,2,48,5,4,2,4,2,24,2,1,1,1,1,2,1.076176532217783,0.6632039591813486,0.56943526800409,0.04899862521175509,-0.33798505036259296,-0.5143175775335723,-0.24820508857214096,0.3578843276928173,-0.8564812138966931,-0.11160517983219988,0.07148762761637653,1
1,12,2,7,2,2,4,3,4,33,3,1,1,2,1,4,0.4472478013952295,-0.8951426270121936,0.7718431488116276,-0.1368199699569121,-0.2853590529141299,-0.26324659954026325,0.1638733825789904,-0.14075607871923176,-0.07397393832243226,-0.06001239878239156,0.05582119526118916,0
2,8,2,12,1,3,2,4,1,24,3,1,1,1,1,3,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,0
2,9,2,3,1,3,4,4,1,22,3,1,1,1,1,4,1.231959954732487,0.5761721968130078,0.021851257754314936,-0.6323718343353825,-0.7850326407248003,-0.14989865211574033,-0.20886072811377698,-0.18592442869137885,-0.1082622994359345,-0.040562688238147473,0.0059767749247038255,1
2,48,2,54,5,1,3,4,4,40,1,1,1,2,1,3,0.6204731934408573,0.537064346260299,0.14993075746357537,-0.052850484880925495,0.512392611694869,-0.21637241021362663,0.7172330956043274,0.12461439170672622,0.35726291663614895,0.018879646635764108,0.15176082467454,1
4,24,2,55,2,3,3,1,3,25,2,1,1,1,1,4,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
3,24,2,37,1,2,2,4,3,26,3,1,1,1,1,2,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,1
2,12,2,7,1,4,4,3,3,25,1,1,1,1,1,2,0.9125473537017688,-0.6093916289565222,-0.47672265192888674,-0.4210566476140514,-0.4897762209295897,-0.1602553878087689,0.11116666935104118,-0.09694796087997563,-0.11777470739050616,-0.05218963081544902,0.02109670990185976,0
3,4,2,15,5,2,3,2,1,29,3,1,2,1,2,1,0.9125473537017688,-0.6093916289565222,-0.47672265192888674,-0.4210566476140514,-0.4897762209295897,-0.1602553878087689,0.11116666935104118,-0.09694796087997563,-0.11777470739050616,-0.05218963081544902,0.02109670990185976,1
1,36,1,27,1,5,3,4,3,31,1,1,1,1,1,4,-0.4944402913076308,0.0018165829240315012,-0.3675096494132364,0.7848186338977167,-0.2406705637220329,0.09804904249519945,0.17304467937856358,-0.25968320993794375,-0.011024718274973899,-0.0546129062664476,-0.03559144000149561,0
1,12,2,7,1,3,3,3,2,38,3,1,2,1,1,2,0.6424257038196169,-0.5305232745860375,0.13679631057017513,0.7533097651003678,-0.8851677215008654,0.7654661872361294,0.5183250547604021,0.674916088379971,-0.0639657054277842,-0.04498678294374125,-0.591114390527371,1
2,24,2,44,5,3,2,4,2,48,3,1,1,2,1,1,0.680937863944109,-0.49407812565612935,-0.014416784911626478,0.8542210878287392,-0.6346358126775842,-0.11539216350412679,0.34485888494256817,-0.19073126169221957,-0.0769121569620001,-0.08687921443344933,-0.0078103630085204715,1
